Rank	Title	Status	Study Results	Conditions	Interventions	Locations	URL
555	3-Tesla MRI Response to TACE in HCC (Liver Cancer)	Terminated	Has Results	Adult Primary Hepatocellular Carcinoma|Advanced Adult Primary Liver Cancer|Localized Resectable Adult Primary Liver Cancer|Localized Unresectable Adult Primary Liver Cancer|Stage A Adult Primary Liver Cancer (BCLC)|Stage B Adult Primary Liver Cancer (BCLC)	Device: 3 Tesla Magnetic Resonance Imaging|Drug: Magnevist® (Intravenous (IV) administration of MRI contrast agent)	Vanderbilt-Ingram Cancer Center, Nashville, Tennessee, United States	https://ClinicalTrials.gov/show/NCT02057874
556	Texas Hepatocellular Carcinoma Consortium (THCCC) Project 5	Active, not recruiting	No Results Available	Carcinoma, Hepatocellular|Liver Neoplasms	Behavioral: Outreach with patient education and patient navigation services	University of Texas Southwestern Medical Center, Dallas, Texas, United States	https://ClinicalTrials.gov/show/NCT02582918
557	Natural History of Liver Cirrhosis Diagnosed by Transient Elastography in HIV/HCV-coinfected Patients	Completed	No Results Available	Liver Cirrhosis|Hepatocellular Carcinoma|HIV|HCV Coinfection		Hospital de La Línea de la Concepción, La Línea de la Concepción, Cádiz, Spain|Hospital Universitario de Puerto Real, Puerto Real, Cádiz, Spain|Hospital Universitario Reina Sofía, Córdoba, Spain|Complejo Hospitalario de Huelva, Huelva, Spain|Complejo Hospitalario de Jaén, Jaén, Spain|Hospital Universitario Virgen de la Victoria, Málaga, Spain|Hospital Universitario de Valme, Sevilla, Spain|Hospital Universitario Virgen Macarena, Sevilla, Spain	https://ClinicalTrials.gov/show/NCT02693847
558	TSR-022 (Anti-TIM-3 Antibody) and TSR-042 (Anti-PD-1 Antibody) in Patients With Liver Cancer	Recruiting	No Results Available	Adult Primary Liver Cancer|Advanced Adult Primary Liver Cancer|Localized Unresectable Adult Primary Liver Cancer	Drug: TSR-022 and TSR-042	University of Hawaii, Honolulu, Hawaii, United States	https://ClinicalTrials.gov/show/NCT03680508
559	ET 140202 -T Cell Combined With TAE or Sorafenib in the Treatment of Liver Cancer	Recruiting	No Results Available	Hepatocellular Carcinoma|Liver Cancer|Liver Neoplasms|Metastatic Liver Cancer	Combination Product: Sorafenib combined with ET140202-T cell|Combination Product: TAE combined with ET140202-T cell|Biological: ET140202-T cell	The First Affiliated Hospital of Xi'an Jiaotong University, Xi'an, Shaanxi, China	https://ClinicalTrials.gov/show/NCT03965546
560	Artificial Intelligence vs. LIRADS in Diagnosing HCC on CT	Recruiting	No Results Available	HCC|Liver Cancer	Diagnostic Test: Prototype artificial intelligence algorithm|Diagnostic Test: LI-RADS	Department of Medicine, The University of Hong Kong, Queen Mary Hospital, Hong Kong, Hong Kong	https://ClinicalTrials.gov/show/NCT04843176
561	Comparison Between Radiofrequency Versus Ethanol Injection for the Treatment of Hepatocellular Carcinoma	Terminated	No Results Available	Carcinoma, Hepatocellular	Procedure: percutaneous ablation of hepatocellular carcinoma	Azienda Ospedaliera San Giovanni Battista di Torino, Torino, Italy	https://ClinicalTrials.gov/show/NCT00355212
562	Safety, Tolerability, Pharmacokinetics (PK) and Preliminary Efficacy of Tor Kinase Inhibitor in Liver Cancer Patients	Completed	No Results Available	Cancer|Advanced Hepatocellular Carcinoma	Drug: AZD8055	Research Site, Hong Kong, Hong Kong|Research Site, Seongnam, Gyeonggi-do, Korea, Republic of|Research Site, Seoul, Korea, Republic of	https://ClinicalTrials.gov/show/NCT00999882
563	Extracellular RNA Markers of Liver Disease and Cancer	Active, not recruiting	No Results Available	Hepatocellular Carcinoma|Biliary Tract Cancer|Cirrhosis|Liver Diseases	Other: Blood samples	Mayo Clinic Florida, Jacksonville, Florida, United States|The University of Chicago Medical Center, Chicago, Illinois, United States|Mayo Clinic, Rochester, Minnesota, United States|McGuire VA Medical Center, Richmond, Virginia, United States	https://ClinicalTrials.gov/show/NCT02908048
564	A Trial of Licartin for Preventing Tumor Recurrence After Liver Resection	Completed	No Results Available	Hepatocellular Carcinoma	Drug: Licartin (generic name,[131I]metuximab injection)	Eastern hepatobilliary surgery hospital, Shanghai, Shanghai, China	https://ClinicalTrials.gov/show/NCT00819650
565	SELINEXOR in Combination w/Bevacizumab and Atezolizumab in Newly Diagnosed Advanced Hepatocellular Carcinoma	Recruiting	No Results Available	Hepatocellular Carcinoma	Drug: Selinexor Pill|Drug: Bevacizumab|Drug: Atezolizumab	Moffitt Cancer Center, Tampa, Florida, United States	https://ClinicalTrials.gov/show/NCT05093608
566	ET140203 T Cells in Pediatric Subjects With Hepatoblastoma, HCN-NOS, or Hepatocellular Carcinoma	Recruiting	No Results Available	Hepatoblastoma|Hepatocellular Carcinoma (HCC)|Liver Neoplasms|Metastatic Liver Cancer|Liver Cancer|HEMNOS	Drug: ET140203 T Cells	Dana-Farber/Boston Children's Cancer and Blood Disorders Center, Boston, Massachusetts, United States	https://ClinicalTrials.gov/show/NCT04634357
567	AFP Specific T Cell Receptor Transduced T Cells Injection(C-TCR055) in Unresectable Hepatocellular Carcinoma	Unknown status	No Results Available	Hepatocellular Carcinoma	Biological: AFP Specific T Cell Receptor T Cells	Fudan University Affiliated ZhongShan Hospital, Shanghai, Shanghai, China	https://ClinicalTrials.gov/show/NCT03971747
568	Hepatocellular Carcinoma Growth and Molecular Aggressiveness	Completed	No Results Available	Cirrhosis|Hepatocellular Carcinoma		Azienda Ospedaliero-Universitaria, Modena, Italy	https://ClinicalTrials.gov/show/NCT01657695
569	Portal Vein Embolization Using Coils Plus TAGM vs Multiple Coils for Patients With Perihilar Cholangiocarcinoma or Hepatocellular Carcinoma	Recruiting	No Results Available	Portal Vein Occlusion|Cholangiocarcinoma, Perihilar|Hepatocellular Carcinoma|Liver; Hypertrophy, Acute	Procedure: PVE with coils plus TAGM|Procedure: PVE with multiple coils	Easter hepatobiliary surgery hospital, Shanghai, Shanghai, China	https://ClinicalTrials.gov/show/NCT04386772
570	Dose-defining Study of Tirapazamine Combined With Embolization in Liver Cancer	Active, not recruiting	No Results Available	Hepatocellular Carcinoma|Gastrointestinal Cancer Metastatic|Neuroendocrine Tumors	Drug: Tirapazamine|Procedure: Transarterial embolization (TAE)	University of California Irvine Medical Center, Orange, California, United States|Univ. of California, San Francisco, San Francisco, California, United States	https://ClinicalTrials.gov/show/NCT02174549
571	A Phase III PI-88 in the Adjuvant Treatment of Subjects With Hepatitis Virus Related HCC After Surgical Resection	Terminated	Has Results	Cancer|Liver Cancer|Hepatocellular Carcinoma	Drug: PI-88|Other: Placebo	The Third Xiangya Hospital of Central South University, Changsha, Hunan, China|Peking Union Medical College Hospital, Beijing, China|The General Hospital of People's Liberation Army (301 hospital), Beijing, China|Fudan University Zhongshan Hospital, Shanghai, China|Queen Mary Hospital, Hong Kong, Hong Kong|Kyungpook National University Hospital (KNUH), Pusan, Korea, Republic of|Pusan National University Hospital (PNUH), Pusan, Korea, Republic of|Pusan National University Yangsan Hospital (PNUYH), Pusan, Korea, Republic of|Asan Medical Center, Seoul, Korea, Republic of|Gangnam Severance Hospital, Seoul, Korea, Republic of|Korea University Guro Hospital, Seoul, Korea, Republic of|Samsung Medical Center, Seoul, Korea, Republic of|Seoul National University Hospital, Seoul, Korea, Republic of|Seoul St. Mary Hospital, Seoul, Korea, Republic of|Severance Hospital, Yonsei University Health System, Seoul, Korea, Republic of|Ajou University Hospital, Suwon, Korea, Republic of|Changhua Christian Hospital, Changhua City, Taiwan|E-Da Hospital, Kaohsiung City, Taiwan|Chang Gung Memorial Hospital, Kaohsiung, Taiwan|China Medical University Hospital, Taichung, Taiwan|Taichung Veterans General Hospital, Taichung, Taiwan|National Cheng Kung University Hospital, Tainan, Taiwan|Taipei Veterans General Hospital, Taipei City, Taiwan|National Taiwan University Hospital, Taipei, Taiwan|Chang Gung Memorial Hospital-Linkou Medical Centre, Taoyuan, Taiwan	https://ClinicalTrials.gov/show/NCT01402908
572	A Trial of Adjuvant Transarterial Chemoembolization (TACE) for Preventing Tumor Recurrence After Liver Resection	Completed	No Results Available	Hepatocellular Carcinoma	Drug: epirubicin and lipiodol	Eastern hepatobilliary surgery hospital, Shanghai, Shanghai, China	https://ClinicalTrials.gov/show/NCT00820053
573	Impact of Postoperative Adjuvant Chemotherapy in Patients With Hepatocellular Carcinoma After Liver Transplantation	Unknown status	No Results Available	Liver Transplantation|Hepatocellular Carcinoma|Tumor Recurrence and Metastasis|Survival|Adjuvant Chemotherapy	Drug: gemcitabine and oxaliplatin|Drug: doxorubicin, 5-Fu and cisplatin	Shanghai First People's Hospital, Shanghai, Shanghai, China	https://ClinicalTrials.gov/show/NCT01125020
574	Drug Monitoring of Sorafenib in Patients With Advanced Hepatocellular Carcinoma	Unknown status	No Results Available	Hepatocellular Cancer		Westmead Hospital, Westmead, New South Wales, Australia	https://ClinicalTrials.gov/show/NCT01078311
