"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau","fda_approved","clinical_trial_LUAD"
"648","thapsigargin","5353993","A549","trt_cp","down",-0.371076981598568,2.73731176575365e-05,0.000151137697748057,-1.08108852223966,-0.953095781118719,16,92,"ATP2A1; ATP2A2; ATP2A3; ATP2C1; ATP2C2",-84.4047900417553,FALSE,FALSE
"649","dienogest",NA,"A549","trt_cp","down",-0.370983465766691,2.73731176575365e-05,0.000151137697748057,-1.08081607501845,0,16,92,"AR; PGR",-80.0273772945718,TRUE,FALSE
"650","periplocymarin","44566918","A549","trt_cp","down",-0.370579104282274,2.73731176575365e-05,0.000151137697748057,-1.07963801606757,-1.04471678817952,16,92,NA,-83.5864255889073,FALSE,FALSE
"651","dequalinium","2993","A549","trt_cp","down",-0.370082954152385,2.74166361275803e-05,0.000151137697748057,-1.07819254184704,0.0291188429860349,16,92,"CNGA1; KCNMA1",-80.9314188923028,FALSE,FALSE
"652","KM-03949SC","2820381","A549","trt_cp","down",-0.369781590634242,2.74166361275803e-05,0.000151137697748057,-1.07731455518486,-1.07833463381762,16,92,NA,-83.2535649570629,FALSE,FALSE
"653","BRD-A30455275","2976290","A549","trt_cp","down",-0.369368496621972,2.74601545976241e-05,0.000151137697748057,-1.07611105505573,-0.235872775987947,16,92,NA,-84.4914519814071,FALSE,FALSE
"654","L-690488","5132514","A549","trt_cp","down",-0.369340203960497,2.74601545976241e-05,0.000151137697748057,-1.07602862776139,-1.27549505963403,16,92,"IMPA1",-87.0489639959033,FALSE,FALSE
"655","BRD-K59253994","60189779","A549","trt_cp","down",-0.369004670312412,2.74601545976241e-05,0.000151137697748057,-1.07505109050159,0.0120699101924574,16,92,NA,-81.3972268179311,FALSE,FALSE
"656","kynuramine","4990100","A549","trt_cp","down",-0.368751202879455,2.74601545976241e-05,0.000151137697748057,-1.07431264337034,-0.0196064605184245,16,92,NA,-80.3631923107224,FALSE,FALSE
"657","fenbendazole","3334","A549","trt_cp","down",-0.367634600947933,2.75036730676679e-05,0.000151137697748057,-1.0710595568359,0,16,92,"CYP2D6; CYP2J2; CYP3A4; TUBB",-83.2840935948948,FALSE,FALSE
"658","nikethamide",NA,"A549","trt_cp","down",-0.367453814778978,2.75471915377116e-05,0.000151137697748057,-1.0705328578976,-0.025866809377653,16,92,NA,-81.6365319467423,FALSE,FALSE
"659","BRD-K29251608","44500434","A549","trt_cp","down",-0.367356954292166,2.75471915377116e-05,0.000151137697748057,-1.07025066642321,-0.0219720463826992,16,92,NA,-80.3868273851729,FALSE,FALSE
"660","cyclopentolate","2905","A549","trt_cp","down",-0.366179314648267,2.75907100077554e-05,0.000151137697748057,-1.06681975379459,-0.0294010379866178,16,92,"CHRM1",-81.6089576932167,TRUE,FALSE
"661","BRD-K22428007",NA,"A549","trt_cp","down",-0.365696749771461,2.75907100077554e-05,0.000151137697748057,-1.06541385858842,-1.0573305019865,16,92,NA,-81.050579059324,FALSE,FALSE
"662","BRD-K88198340","12043281","A549","trt_cp","down",-0.365264581797812,2.76342284777992e-05,0.000151137697748057,-1.06415478874804,-0.868006651519511,16,92,NA,-82.0826439769952,FALSE,FALSE
"663","alimemazine","5574","A549","trt_cp","down",-0.364924563481737,2.76342284777992e-05,0.000151137697748057,-1.06316418594299,0.737134974891709,16,92,"HRH1",-82.5031513432601,FALSE,FALSE
"664","ubenimex","72172","A549","trt_cp","down",-0.364712683780351,2.76342284777992e-05,0.000151137697748057,-1.06254689970692,0,16,92,"ANPEP; LTA4H; RNPEP",-82.2146064760104,FALSE,FALSE
"665","ABT-737","11228183","A549","trt_cp","down",-0.361810549301697,2.78083023579743e-05,0.000151137697748057,-1.05409187708236,-0.872449508049592,16,92,"BAD; BCL2; BCL2L1; BCL2L2",-80.6832506105728,FALSE,FALSE
"666","BRD-K33218708","54619037","A549","trt_cp","down",-0.361351187213211,2.78518208280181e-05,0.000151137697748057,-1.05275358043223,-0.301794988991404,16,92,NA,-80.6468132041283,FALSE,FALSE
"667","BRD-K55116708","44507138","A549","trt_cp","down",-0.360781577396298,2.78518208280181e-05,0.000151137697748057,-1.05109409017614,-1.15752968573093,16,92,NA,-81.8295517214213,FALSE,FALSE
"668","carfilzomib",NA,"A549","trt_cp","down",-0.360256612215114,2.78953392980619e-05,0.000151137697748057,-1.04956466674085,-0.999640624542472,16,92,"PSMB1; PSMB10; PSMB2; PSMB5; PSMB8; PSMB9",-80.5867407232333,TRUE,FALSE
"669","BRD-K27484191","663290","A549","trt_cp","down",-0.357768503337942,2.79823762381494e-05,0.000151137697748057,-1.04231585831947,-0.957256184817277,16,92,NA,-81.7891751359017,FALSE,FALSE
"670","pimozide","16362","A549","trt_cp","down",-0.357111171737352,2.80258947081932e-05,0.000151137697748057,-1.04040080111047,-0.560053995965674,16,92,"CACNA1I; CALM1; CALM2; CALM3; DRD3; HRH1; KCNA10; KCNH2",-81.52623493264,TRUE,FALSE
"671","digitoxigenin","4369270","A549","trt_cp","down",-0.352988337376535,2.85481163487185e-05,0.000151137697748057,-1.02838941498953,-1.16781642255505,16,92,"ATP12A; ATP1A1",-80.476443709131,FALSE,FALSE
"672","BRD-K38921908",NA,"A549","trt_cp","down",-0.350586705049987,2.88745048740469e-05,0.000151137697748057,-1.0213925456831,-0.918041499449676,16,92,NA,-82.8734341763176,FALSE,FALSE
