"","...1","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"531",25932,"BX-795","10077147","YAPC","trt_cp","up",0.3020423,0.0004167111,0.001654332,0.9722218,0,24,97,"CDK2; CHEK1; GSK3B; IKBKE; KDR; PDK1; TBK1",66.7621917592374
"532",26028,"etomoxir","123823","YAPC","trt_cp","up",0.3016622,0.0004167111,0.001654332,0.9709984,-0.8262007,24,97,"CPT1A; CPT1B",60.6712361143938
"533",26436,"SB-239063","5166","YAPC","trt_cp","down",-0.3030313,0.0003810695,0.001529459,-0.9666148,0.08682386,24,97,"MAPK11; MAPK14; TNF",-69.1552430473489
"534",26535,"nelarabine",NA,"YAPC","trt_cp","down",-0.302715,0.0003810695,0.001529459,-0.9656058,0.2630404,24,97,"POLA1",-54.2119672260301
"535",26551,"BRD-K43966364",NA,"YAPC","trt_cp","up",0.2999297,0.0005021379,0.001946594,0.9654218,-0.03763559,24,97,NA,63.4660836681636
"536",26578,"JNJ-7706621","5330790","YAPC","trt_cp","down",-0.3025684,0.0003810695,0.001529459,-0.9651382,-0.9896235,24,97,"AURKA; AURKB; AURKC; CDK1; CDK2; CDK4; CDK5; CDK6; CDK9; GSK3A; LIMK1; MAP3K2; MAP3K3; MAP3K9; NUAK1; ROCK2; RPS6KA6; SLK; STK10; STK4; TAOK1; TAOK2; TYK2",-57.3052075947373
"537",26636,"torcetrapib",NA,"YAPC","trt_cp","down",-0.3023393,0.0004167111,0.001654332,-0.9644073,0.03383986,24,97,"APOA1; CETP",-69.0094934215709
"538",26659,"ivabradine",NA,"YAPC","trt_cp","up",0.2994982,0.0005485721,0.002103951,0.9640327,0.7485656,24,97,"HCN2",68.8617742062554
"539",26677,"trimetazidine","9926449","YAPC","trt_cp","down",-0.3021596,0.0004167111,0.001654332,-0.9638343,0.8546036,24,97,"ACAA1",-64.6960923343575
"540",26711,"masitinib","10074640","YAPC","trt_cp","up",0.2993005,0.0005485721,0.002103951,0.9633965,0,24,97,"DDR1; DDR2; FGFR3; KIT; LYN; PDGFRA; PDGFRB",69.6279445363586
"541",26757,"BRD-K16762525",NA,"YAPC","trt_cp","up",0.2991162,0.0005485721,0.002103951,0.9628032,0.910849,24,97,NA,64.171196722603
"542",26766,"galeterone",NA,"YAPC","trt_cp","up",0.2990983,0.0005485721,0.002103951,0.9627458,0.8730366,24,97,NA,59.8686283778461
"543",26805,"indometacin","3715","YAPC","trt_cp","up",0.2989524,0.0005485721,0.002103951,0.9622759,0.8078575,24,97,"AKR1C3; GLO1; PLA2G2A; PPARA; PPARG; PTGDR2; PTGR2; SLC46A1",60.9922792090128
"544",26821,"flutamide","3397","YAPC","trt_cp","down",-0.3016007,0.0004167111,0.001654332,-0.9620514,0.5924096,24,97,"AHR; AR; NR1I2",-60.9647049554873
"545",26883,"melatonin","896","YAPC","trt_cp","up",0.2986435,0.0005485721,0.002103951,0.9612819,0,24,97,"ASMT; CALM1; CALM2; CALM3; CALR; EPX; MPO; MTNR1A; MTNR1B; NQO2",62.4862128732372
"546",27108,"ibuprofen","3672","YAPC","trt_cp","down",-0.3005121,0.0004570963,0.001793,-0.958579,0,24,97,"ACSM2A; AKR1C2; AKR1C3; APP; ASIC1; BCL2; CFTR; CYP2C8; CYP2C9; FABP2; FABP4; GP1BA; LTF; PLAT; PPARA; PPARG; S100A7; SLC5A8; TF; THBD",-63.5428976601276
"547",27240,"PHA-848125",NA,"YAPC","trt_cp","down",-0.3001164,0.0005021379,0.001946594,-0.9573169,-0.9463312,24,97,NA,-55.8349090049634
"548",27270,"raloxifene","5035","YAPC","trt_cp","up",0.2973035,0.0006600882,0.002476556,0.9569687,0.8236815,24,97,"ACVRL1; AOX1; BGLAP; EBP; ENG; ESR1; ESR2; PTGR1; RAC1; SERPINB9; SHBG; TFF1",70.8057590798078
"549",27273,"norethindrone","6230","YAPC","trt_cp","up",0.297295,0.0006600882,0.002476556,0.9569413,0.6698589,24,97,"PGR",60.7884266918774
"550",27283,"cyproheptadine","2913","YAPC","trt_cp","up",0.2972476,0.0006600882,0.002476556,0.9567886,0,24,97,"ADRA1A; ADRA1B; ADRA1D; CHRM1; HRH1; HTR2B; HTR6; HTR7",57.1919561963287
"551",27326,"indinavir","5462355","YAPC","trt_cp","down",-0.2998358,0.0005021379,0.001946594,-0.9564216,0.6140943,24,97,"CYP3A5",-61.9849523359332
"552",27439,"aminocaproic-acid","564","YAPC","trt_cp","down",-0.2994033,0.0005485721,0.002103951,-0.9550422,0.8939818,24,97,NA,-69.2753880091389
"553",27509,"guanadrel","66931399","YAPC","trt_cp","up",0.2964385,0.0007222543,0.002679304,0.9541844,0,24,97,"SLC6A2",59.9090049633656
"554",27543,"goserelin-acetate",NA,"YAPC","trt_cp","up",0.2963399,0.0007222543,0.002679304,0.9538668,0.5606986,24,97,NA,58.9222406050579
"555",27574,"albendazole","2082","YAPC","trt_cp","down",-0.2989451,0.0005485721,0.002103951,-0.9535806,-0.471698,24,97,"CYP1A2; CYP2J2; TUBA1A; TUBB; TUBB4B",-72.3617348144647
"556",27593,"BRD-A92800748",NA,"YAPC","trt_cp","down",-0.2988746,0.0005485721,0.002103951,-0.9533555,-0.7517696,24,97,NA,-55.523713858032
"557",27639,"PF-03814735",NA,"YAPC","trt_cp","down",-0.2987174,0.0005485721,0.002103951,-0.9528543,0,24,97,"LRRK2",-57.7463956511463
"558",27709,"thioctic-acid",NA,"YAPC","trt_cp","up",0.2958234,0.0007222543,0.002679304,0.9522044,0.2705328,24,97,NA,60.4447333175766
"559",27732,"brivanib","11451527","YAPC","trt_cp","up",0.2957506,0.0007222543,0.002679304,0.9519699,0,24,97,"CYP3A4; FGFR2; FGFR3; FLT1; FLT4; KCNH2; KDR; PDGFRA; STK35",68.5092176790357
"560",27860,"masoprocol",NA,"YAPC","trt_cp","down",-0.2980083,0.0006023174,0.002284455,-0.9505923,-0.3612251,24,97,"ALOX5; SHBG",-53.3620893405814
"561",27905,"dexloxiglumide",NA,"YAPC","trt_cp","down",-0.2978903,0.0006023174,0.002284455,-0.9502157,0,24,97,"CCKAR",-57.876388560624
"562",27977,"sertaconazole","65863","YAPC","trt_cp","down",-0.2976003,0.0006023174,0.002284455,-0.9492908,0,24,97,"CYP51A1",-62.8367998109194
"563",28038,"IOWH-032",NA,"YAPC","trt_cp","up",0.2947024,0.0007895121,0.002899885,0.9485959,0.9069152,24,97,NA,54.9180650752383
"564",28066,"ursolic-acid","64945","YAPC","trt_cp","up",0.2945869,0.0007895121,0.002899885,0.9482241,0,24,97,NA,54.6817143307335
"565",28151,"amtolmetin-guacil",NA,"YAPC","trt_cp","down",-0.2969388,0.0006600882,0.002476556,-0.9471808,0.3033978,24,97,NA,-53.3089104230678
"566",28160,"glycitein",NA,"YAPC","trt_cp","up",0.2942388,0.000864712,0.003142562,0.9471039,0,24,97,NA,63.5399432758213
"567",28268,"phenylephrine",NA,"YAPC","trt_cp","up",0.2938362,0.000864712,0.003142562,0.945808,0,24,97,"ADCY10; ADRA1B; ADRA1D; MAPK3",60.8258488930907
"568",28293,"IOX2",NA,"YAPC","trt_cp","up",0.2937139,0.000864712,0.003142562,0.9454143,0,24,97,NA,65.7448987630978
"569",28389,"paracetamol","1983","YAPC","trt_cp","up",0.2933597,0.000944242,0.003392976,0.9442742,0,24,97,"BAZ2B; BPNT1; CREBBP; CYP2E1; EPX; GPER1; GSS; INS-IGF2; LPO; LTF; MIF; MPO; NR1I3; SULT1A1; TF; UGT1A1; UGT1A6",61.0690932009769
"570",28396,"raltegravir","54671008","YAPC","trt_cp","down",-0.2960035,0.0007222543,0.002679304,-0.9441974,-0.2942864,24,97,NA,-61.266052154731
"571",28400,"pyrazinamide","1046","YAPC","trt_cp","up",0.2933105,0.000944242,0.003392976,0.9441156,-0.08946945,24,97,"EPX; FASN; LPO; MPO",57.0146931379501
"572",28482,"nafamostat",NA,"YAPC","trt_cp","up",0.293016,0.000944242,0.003392976,0.9431679,0,24,97,"F10; F12; ICAM1; KLK1",60.8179705349405
"573",28501,"rutin","5293655","YAPC","trt_cp","down",-0.2956197,0.0007222543,0.002679304,-0.942973,-0.04861787,24,97,"AKR1B1; AKR1C3; CBR1; F10",-53.8574411092728
"574",28507,"suprofen","5359","YAPC","trt_cp","down",-0.2956027,0.0007222543,0.002679304,-0.9429189,-0.3000888,24,97,"CYP2C9",-62.3365240683842
"575",28570,"ampalex",NA,"YAPC","trt_cp","down",-0.2953813,0.0007895121,0.002899885,-0.9422125,0,24,97,NA,-53.7875206806902
"576",28586,"eugenol","3314","YAPC","trt_cp","up",0.2926609,0.000944242,0.003392976,0.9420248,-0.7423028,24,97,"AR; ESR2; MAOA; TRPV3",59.3092649491846
"577",28626,"KIN001-260",NA,"YAPC","trt_cp","up",0.2925166,0.000944242,0.003392976,0.9415602,0,24,97,NA,66.9827857874419
"578",28717,"sulbactam","130313","YAPC","trt_cp","up",0.2922053,0.001031671,0.003669351,0.9405584,0.936136,24,97,NA,55.0214685259592
"579",28725,"TTNPB","5289501","YAPC","trt_cp","up",0.2921811,0.001031671,0.003669351,0.9404805,0.6978416,24,97,"RARA; RARB; RARG",61.7623887181911
"580",28791,"taladegib",NA,"YAPC","trt_cp","up",0.2919558,0.001031671,0.003669351,0.9397553,0.8141477,24,97,NA,57.3564169227133
"581",28816,"PSI-6130",NA,"YAPC","trt_cp","down",-0.2945249,0.0007895121,0.002899885,-0.9394808,0,24,97,NA,-61.6904987000709
"582",28844,"tetracaine","8695","YAPC","trt_cp","up",0.2918072,0.001031671,0.003669351,0.939277,0.9249213,24,97,"CNGA1; RYR1; RYR2; SCN10A",61.5053572835421
"583",28911,"tolazamide","5503","YAPC","trt_cp","up",0.2915722,0.001031671,0.003669351,0.9385205,0,24,97,"ABCC8; KCNJ1; KCNJ10; KCNJ11",59.3338848184038
"584",28933,"GSK-1059615","23658330","YAPC","trt_cp","down",-0.2941526,0.000864712,0.003142562,-0.9382934,-0.735094,24,97,"PIK3CA; PIK3CG",-51.9538328212401
"585",28956,"dideoxyadenosine",NA,"YAPC","trt_cp","down",-0.2940343,0.000864712,0.003142562,-0.937916,0.4453593,24,97,NA,-57.8320727960293
"586",29020,"lurasidone",NA,"YAPC","trt_cp","down",-0.2938473,0.000864712,0.003142562,-0.9373195,0.6510974,24,97,"ADRA2C; HTR7",-53.0026392499803
"587",29032,"famotidine","5702160","YAPC","trt_cp","up",0.2911514,0.001128151,0.003970504,0.9371659,0,24,97,"HRH2",54.7427716063972
"588",29074,"sacubitril",NA,"YAPC","trt_cp","down",-0.2936603,0.000864712,0.003142562,-0.9367231,0,24,97,"MME",-53.950996612306
"589",29088,"cinepazide",NA,"YAPC","trt_cp","down",-0.2936295,0.000864712,0.003142562,-0.9366247,0.08922313,24,97,NA,-56.4701016308201
"590",29103,"CGS-15943","2690","YAPC","trt_cp","up",0.2909344,0.001128151,0.003970504,0.9364674,0,24,97,"ADORA1; ADORA2A; ADORA2B; ADORA3",53.3276215236745
"591",29105,"cinoxacin",NA,"YAPC","trt_cp","up",0.2909337,0.001128151,0.003970504,0.9364651,0.9372502,24,97,"TOP2A",62.3355392736154
"592",29132,"orlistat","3034010","YAPC","trt_cp","down",-0.2934922,0.000944242,0.003392976,-0.9361867,0.7294423,24,97,"CNR1; DAGLA; DAGLB; FASN; LIPF; LPL; PNLIP",-66.3013078074529
"593",29162,"enoxacin","3229","YAPC","trt_cp","up",0.2907632,0.001128151,0.003970504,0.9359162,0.03743665,24,97,"TOP2A",57.7808634680533
"594",29169,"tibolone","444008","YAPC","trt_cp","up",0.2907416,0.001128151,0.003970504,0.935847,0,24,97,"APOA1; AR; BGLAP; ESR1; PGR; SHBG; STS",54.1873473568108
"595",29235,"citalopram","2771","YAPC","trt_cp","up",0.2905445,0.001128151,0.003970504,0.9352124,0.8522421,24,97,"SLC6A2; SLC6A4",56.1352714094383
"596",29287,"MK-8033",NA,"YAPC","trt_cp","up",0.2903823,0.001229397,0.004284513,0.9346904,0,24,97,NA,51.6318049318522
"597",29337,"indoprofen","3718","YAPC","trt_cp","down",-0.2928513,0.000944242,0.003392976,-0.9341423,0,24,97,"CXCR1; CXCR2",-59.4294099109745
"598",29388,"adarotene",NA,"YAPC","trt_cp","down",-0.2927081,0.000944242,0.003392976,-0.9336858,0,24,97,NA,-76.6160482155519
"599",29418,"A-66",NA,"YAPC","trt_cp","down",-0.2925941,0.000944242,0.003392976,-0.9333221,0,24,97,NA,-52.181320412826
"600",29443,"dapagliflozin",NA,"YAPC","trt_cp","up",0.2898749,0.001229397,0.004284513,0.9330572,0.8049831,24,97,"SLC5A1; SLC5A11; SLC5A2; SLC5A4",57.8054833372725
"601",29618,"NSI-189",NA,"YAPC","trt_cp","up",0.2892975,0.001342088,0.004627066,0.9311985,0.6613728,24,97,NA,53.7983534231466
"602",29700,"BIX-02189","46931012","YAPC","trt_cp","down",-0.291629,0.001031671,0.003669351,-0.9302435,0.7613104,24,97,NA,-67.2023950208776
"603",29783,"butoconazole","47472","YAPC","trt_cp","down",-0.2913472,0.001128151,0.003970504,-0.9293446,1.031935,24,97,"CYP51A1",-52.5555424249586
"604",29866,"calcitriol","21158442","YAPC","trt_cp","up",0.2884495,0.001465463,0.005002318,0.928469,0.7795153,24,97,"CDA; CYP24A1; CYP27B1; CYP3A5; GC; HOXA10; VDR",69.6328685102025
"605",29876,"quizartinib","24889392","YAPC","trt_cp","down",-0.2910481,0.001128151,0.003970504,-0.9283905,0.9069051,24,97,"CSF1R; DDR1; FLT3; FLT4; KIT; PDGFRA; PDGFRB; RET",-56.5518395966281
"606",29898,"motesanib","11667893","YAPC","trt_cp","down",-0.2909856,0.001128151,0.003970504,-0.928191,0.8048774,24,97,"FLT1; FLT4; KDR; KIT; MLTK; PDGFRA; RET",-51.4387851571732
"607",30116,"disulfiram","3117","YAPC","trt_cp","up",0.2876469,0.001465463,0.005002318,0.9258857,-0.8001633,24,97,"ALDH1A1; ALDH1A2; ALDH2; ALDH5A1; ALDH7A1; CYP2E1; DBH; DNMT1; PAM; TRPA1",60.7726699755771
"608",30189,"vismodegib",NA,"YAPC","trt_cp","up",0.2874376,0.001598629,0.005403655,0.925212,0,24,97,"SHH; SMO",52.6737177972111
"609",30258,"gestrinone","73707430","YAPC","trt_cp","down",-0.2898293,0.001229397,0.004284513,-0.9245029,0.8830829,24,97,"AR; ESR1; GNRHR; NR3C1; PGR; SHBG",-57.477546679272
"610",30271,"lamivudine","60825","YAPC","trt_cp","up",0.2871688,0.001598629,0.005403655,0.9243467,0.8067527,24,97,"DCK",57.1112030252895
"611",30289,"amlodipine","2162","YAPC","trt_cp","up",0.2870774,0.001598629,0.005403655,0.9240524,0,24,97,"ABCG2; CA1; CACNA1B; CACNA1C; CACNA1D; CACNA1S; CACNA2D1; CACNA2D3; CACNB1; CACNB2; CYP2B6; SMPD1",56.1677696368077
"612",30308,"simeprevir",NA,"YAPC","trt_cp","down",-0.2896229,0.001229397,0.004284513,-0.9238442,0.7630216,24,97,NA,-51.3560623965965
"613",30329,"CO-102862","10221150","YAPC","trt_cp","up",0.2869396,0.001598629,0.005403655,0.9236089,0.8223302,24,97,"SCN2A; SCN4A; SCN9A",62.8456629638383
"614",30350,"metatinib",NA,"YAPC","trt_cp","down",-0.2894894,0.001342088,0.004627066,-0.9234184,-0.6463929,24,97,NA,-52.3516899078232
"615",30616,"zolpidem","5732","YAPC","trt_cp","up",0.2860671,0.001746048,0.005845913,0.9208003,0.5828311,24,97,"GABRA2; GABRA3; GABRB3; GABRG2",62.2321358228945
"616",30707,"suvorexant",NA,"YAPC","trt_cp","up",0.2857641,0.001746048,0.005845913,0.9198253,0.8809062,24,97,"HCRTR1; HCRTR2",56.5626723390845
"617",30743,"BRD-K76674262",NA,"YAPC","trt_cp","down",-0.2882263,0.001465463,0.005002318,-0.9193895,-0.8377927,24,97,NA,-69.75498306153
"618",30779,"laropiprant",NA,"YAPC","trt_cp","up",0.2854975,0.00190315,0.006301469,0.918967,0.6494823,24,97,NA,62.3335696840778
"619",30794,"tolvaptan",NA,"YAPC","trt_cp","down",-0.2880537,0.001465463,0.005002318,-0.9188389,-0.5195279,24,97,"AVPR1A; AVPR2",-50.79275978886
"620",30837,"3-deazaadenosine",NA,"YAPC","trt_cp","down",-0.2879488,0.001465463,0.005002318,-0.9185042,0.8670217,24,97,NA,-54.9830615299771
"621",30868,"S-ruxolitinib",NA,"YAPC","trt_cp","down",-0.2878589,0.001465463,0.005002318,-0.9182174,-0.9348657,24,97,NA,-55.510911526038
"622",30888,"LY-2157299",NA,"YAPC","trt_cp","down",-0.2878125,0.001465463,0.005002318,-0.9180694,-0.9250081,24,97,NA,-50.1782478531474
"623",30934,"valdecoxib","119607","YAPC","trt_cp","up",0.2850297,0.00190315,0.006301469,0.9174613,0,24,97,"CA12; CA3",58.1816749389427
"624",30938,"atomoxetine","54840","YAPC","trt_cp","up",0.284991,0.00190315,0.006301469,0.9173368,0.3394146,24,97,"GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B; SLC6A2; SLC6A3; SLC6A4",50.5564090443552
"625",31004,"hesperidin","10621","YAPC","trt_cp","up",0.284759,0.00190315,0.006301469,0.9165899,0,24,97,"AURKB; CACNA1B",58.8592137398566
"626",31013,"thioguanine",NA,"YAPC","trt_cp","up",0.284736,0.00190315,0.006301469,0.9165159,0.9837939,24,97,NA,66.4352398960057
"627",31098,"eptifibatide",NA,"YAPC","trt_cp","up",0.2843947,0.002071022,0.006791974,0.9154172,0.7730555,24,97,"ITGA2B; ITGB3",55.6271173087529
"628",31128,"dazoxiben",NA,"YAPC","trt_cp","down",-0.2868894,0.001598629,0.005403655,-0.915125,-0.7555589,24,97,"TBXAS1",-50.2993776097061
"629",31164,"linifanib","11485656","YAPC","trt_cp","down",-0.2867633,0.001598629,0.005403655,-0.9147226,0,24,97,"AURKC; CDK13; CDK19; CDK8; CSF1; CSF1R; DDR1; EPHB6; FLT1; FLT3; FLT4; HIPK4; KDR; KIT; MUSK; PDGFRA; PDGFRB; RET; TEK",-63.1371622153943
"630",31274,"diacerein","26248","YAPC","trt_cp","up",0.283836,0.002071022,0.006791974,0.913619,0.8633146,24,97,"ALOX5; CYP1A2; CYP2C9; CYP2D6; CYP2E1; CYP3A4; CYP3A43; CYP3A5; CYP3A7; CYP3A7-CYP3A51P; IL1B; NR1H2; NR1H3",51.877018829276
"631",31279,"medroxyprogesterone-acetate",NA,"YAPC","trt_cp","up",0.2838235,0.002071022,0.006791974,0.9135788,0,24,97,NA,56.1490585362011
"632",31280,"PF-03758309",NA,"YAPC","trt_cp","down",-0.286403,0.001746048,0.005845913,-0.9135736,-0.561704,24,97,NA,-51.2861419680139
"633",31342,"metronidazole","4173","YAPC","trt_cp","up",0.2835697,0.002071022,0.006791974,0.9127616,0.8384005,24,97,"CYP2C8; CYP2E1; CYP3A5; CYP3A7; CYP51A1",53.0489246041125
"634",31353,"O6-benzylguanine",NA,"YAPC","trt_cp","up",0.283525,0.002071022,0.006791974,0.912618,-0.4110169,24,97,NA,59.2344205467581
"635",31380,"LY-2886721",NA,"YAPC","trt_cp","up",0.2834406,0.002252146,0.007320015,0.9123464,0.91312,24,97,NA,53.6742692822816
"636",31592,"merimepodib",NA,"YAPC","trt_cp","down",-0.2854506,0.00190315,0.006301469,-0.9105355,-0.2963415,24,97,NA,-63.1992042858268
"637",31597,"bosutinib","5328940","YAPC","trt_cp","up",0.282863,0.002252146,0.007320015,0.9104871,-0.5973005,24,97,"ABL1; ABL2; AXL; BCR; BLK; BMX; BTK; CAMK1D; CAMK2A; CAMK2G; CDK2; CHEK2; CSK; CSNK1D; CSNK1E; DMPK; EPHA2; EPHA3; EPHA4; EPHA5; EPHA6; EPHA8; EPHB1; EPHB2; EPHB4; ERBB3; ERBB4; FGR; FRK; FYN; GAK; HCK; IKBKE; INSRR; LRRK2; LYN; MAP2K1; MAP2K2; MAP2K5; MAP3K10; MAP3K11; MAP3K19; MAP3K2; MAP3K3; MAP3K7; MAP3K9; MAP4K1; MAP4K2; MAP4K3; MAP4K4; MAP4K5; MELK; MERTK; MINK1; MLTK; MST4; NEK1; NEK2; NTRK3; NUAK1; PAK1; PAK3; RET; SIK1; SIK2; SIK3; SLK; SRC; SRMS; STK10; STK24; STK25; STK3; STK33; STK35; STK4; TNIK; TNK2; TXK; TYRO3; YES1",71.5079177499409
"638",31641,"aprepitant","151165","YAPC","trt_cp","up",0.282717,0.002252146,0.007320015,0.9100172,0.7551411,24,97,"CYP2C9; TACR1",59.9346096273537
"639",31648,"bendamustine",NA,"YAPC","trt_cp","up",0.2826945,0.002252146,0.007320015,0.9099447,0,24,97,NA,56.1973134798708
"640",31887,"lersivirine",NA,"YAPC","trt_cp","down",-0.2845072,0.00190315,0.006301469,-0.9075263,0.723103,24,97,NA,-52.511226660364
"641",31957,"oprozomib",NA,"YAPC","trt_cp","down",-0.2842905,0.002071022,0.006791974,-0.906835,-0.0210576,24,97,NA,-72.0377373355393
"642",31962,"aripiprazole","60795","YAPC","trt_cp","up",0.2817056,0.002448393,0.007889179,0.9067615,0.7833708,24,97,"ADRA1A; ADRA1B; ADRA2B; ADRA2C; CHRM1; CHRM4; CHRM5; DRD1; DRD3; DRD4; HRH1; HTR1B; HTR1D; HTR1E; HTR3A; HTR6; HTR7",58.1314504057354
"643",32253,"ipratropium","657309","YAPC","trt_cp","up",0.2806349,0.002664201,0.008512164,0.9033152,0.5833085,24,97,"CHRM1; CHRM4; CHRM5",52.2108642558891
"644",32266,"delanzomib",NA,"YAPC","trt_cp","down",-0.2831533,0.002252146,0.007320015,-0.9032076,-0.7339065,24,97,"PSMB5",-74.404199164894
"645",32275,"voglibose",NA,"YAPC","trt_cp","up",0.2805714,0.002664201,0.008512164,0.9031109,0,24,97,"EHMT1; GAA; MGAM; SI",49.9103836760419
"646",32436,"taranabant",NA,"YAPC","trt_cp","up",0.2800062,0.002893173,0.009155584,0.9012913,0,24,97,"CYP2C9",54.8126920349799
"647",32442,"GSK-256066",NA,"YAPC","trt_cp","up",0.279967,0.002893173,0.009155584,0.9011652,0,24,97,NA,50.840029937761
"648",32499,"tirapazamine",NA,"YAPC","trt_cp","up",0.2797778,0.002893173,0.009155584,0.9005563,0.948997,24,97,NA,52.3359331915229
"649",32552,"senicapoc",NA,"YAPC","trt_cp","up",0.2795511,0.002893173,0.009155584,0.8998267,0.8988466,24,97,"KCNN4",47.4611990861105
"650",32559,"pelitinib","6445562","YAPC","trt_cp","down",-0.2820657,0.002448393,0.007889179,-0.8997383,-0.03877201,24,97,"EGF; EGFR",-68.5486094697865
"651",32567,"prazosin","68546","YAPC","trt_cp","up",0.2794962,0.003138139,0.009836373,0.8996499,0.900543,24,97,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; CDK1; KCNH2; KCNH6; KCNH7; NQO2",54.6915622784212
"652",32605,"BIBX-1382","6918508","YAPC","trt_cp","up",0.2793585,0.003138139,0.009836373,0.8992067,0.8888726,24,97,"EGFR; ERBB2",66.4273615378555
"653",32635,"AMG-232",NA,"YAPC","trt_cp","up",0.279258,0.003138139,0.009836373,0.8988831,0,24,97,NA,57.1112030252895
"654",32647,"indobufen",NA,"YAPC","trt_cp","down",-0.2817406,0.002448393,0.007889179,-0.8987013,-0.7501633,24,97,"PF4; PPBP",-61.3911210903648
"655",32657,"teroxirone",NA,"YAPC","trt_cp","up",0.2791692,0.003138139,0.009836373,0.8985972,0.8883633,24,97,NA,68.8263215945797
"656",32770,"quercetin","16212154","YAPC","trt_cp","down",-0.2813049,0.002664201,0.008512164,-0.8973114,0.6212094,24,97,"ACTB; AHR; AKR1B1; AOX1; ATP5A1; ATP5B; ATP5C1; ATP5F1A; ATP5F1B; ATP5F1C; CBR1; CEBPB; CSNK2A1; CSNK2B; CYP1B1; CYP2C8; EGFR; EIF3F; ERN1; ERN2; ESR2; GAA; HCK; HIBCH; HSP90AA1; HSPA2; MAOA; NQO2; NR1I2; PIK3CG; PIM1; PTPN1; RUVBL2; SCN5A; SF3B3; SHBG; SIRT1; STK17B; UBA1; UGT3A1",-58.501733238793
"657",32828,"radezolid",NA,"YAPC","trt_cp","down",-0.2811026,0.002664201,0.008512164,-0.8966662,0,24,97,"NIP7; RRBP1",-47.6611124241708
"658",32846,"linezolid","441401","YAPC","trt_cp","up",0.2785177,0.003138139,0.009836373,0.8965004,0.8827649,24,97,"MAOA",52.8578744189711
"659",32928,"epitiostanol","73707456","YAPC","trt_cp","up",0.2781983,0.00340556,0.01057989,0.895472,0,24,97,NA,51.7519498936422
"660",33049,"lonafarnib",NA,"YAPC","trt_cp","down",-0.2802673,0.002893173,0.009155584,-0.8940017,0,24,97,"FNTA; FNTB; IGFBP3; RP11-598P20.5",-51.7489955093358
"661",33081,"ciprofloxacin","2764","YAPC","trt_cp","down",-0.2801597,0.002893173,0.009155584,-0.8936585,0.3221577,24,97,"KCNH2; LPA; TOP2A; TOP2B",-47.3449933033956
"662",33129,"vicriviroc","73707391","YAPC","trt_cp","down",-0.2800023,0.002893173,0.009155584,-0.8931563,-0.8711205,24,97,"CCR5",-46.8929725045301
"663",33141,"BRD-K44408410",NA,"YAPC","trt_cp","up",0.2774494,0.003692607,0.011368,0.8930615,0.8232321,24,97,NA,58.2624281099819
"664",33190,"levalbuterol","123600","YAPC","trt_cp","up",0.2772487,0.003692607,0.011368,0.8924157,0.02677247,24,97,NA,50.9631292838572
"665",33201,"methylnaltrexone",NA,"YAPC","trt_cp","down",-0.2797355,0.002893173,0.009155584,-0.8923054,-0.8865726,24,97,"OPRK1; OPRM1",-48.1338139131805
"666",33213,"thiothixene","6444849","YAPC","trt_cp","up",0.2771769,0.003692607,0.011368,0.8921843,0,24,97,"DRD1; HRH1",52.2305601512645
"667",33341,"tyrphostin-1","2063","YAPC","trt_cp","up",0.2767489,0.003692607,0.011368,0.8908068,0.2888925,24,97,"EGFR",48.0313952572284
"668",33368,"tacrine","1935","YAPC","trt_cp","up",0.2766668,0.003692607,0.011368,0.8905424,0.6624218,24,97,"ACHE; BCHE; CES1; CHAT; CRAT; HNMT",63.926967619948
"669",33410,"digoxin","30322","YAPC","trt_cp","down",-0.2790609,0.003138139,0.009836373,-0.8901535,-0.784675,24,97,"ABCB1; ABCG2; ATP1A1; RORC; SLCO1B3; SLCO4C1",-63.4483573623257
"670",33470,"PF-04620110",NA,"YAPC","trt_cp","up",0.2763821,0.004000609,0.01220117,0.8896262,0.5632074,24,97,"DGAT1",46.6132907901993
"671",33831,"EX-527","5113032","YAPC","trt_cp","down",-0.2776411,0.00340556,0.01057989,-0.8856247,0,24,97,NA,-46.610336405893
"672",33852,"rottlerin","5281847","YAPC","trt_cp","down",-0.2775521,0.00340556,0.01057989,-0.8853407,0.4415934,24,97,"KCNH2; TGM2",-59.3309304340975
"673",33917,"resiquimod",NA,"YAPC","trt_cp","down",-0.2773158,0.003692607,0.011368,-0.884587,0,24,97,"TLR7; TLR8",-52.3172220909162
