"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"GO:0010714","BP","GO:0010714","positive regulation of collagen metabolic process","4/41","186/22568",0.000356452257552611,0.0036275221491392,0.00200452312329906,"entinostat/vorinostat/dasatinib/panobinostat",4
"GO:0032967","BP","GO:0032967","positive regulation of collagen biosynthetic process","4/41","186/22568",0.000356452257552611,0.0036275221491392,0.00200452312329906,"entinostat/vorinostat/dasatinib/panobinostat",4
"GO:0005006","MF","GO:0005006","epidermal growth factor-activated receptor activity","3/41","76/22568",0.000356817929518936,0.0036275221491392,0.00200452312329906,"vandetanib/lapatinib/erlotinib",3
"GO:0097489","CC","GO:0097489","multivesicular body, internal vesicle lumen","3/41","76/22568",0.000356817929518936,0.0036275221491392,0.00200452312329906,"vandetanib/lapatinib/erlotinib",3
"GO:0098659","BP","GO:0098659","inorganic cation import across plasma membrane","5/41","340/22568",0.000361817225616866,0.00366272724361193,0.00202397701579845,"dasatinib/nifedipine/spironolactone/gabapentin/icosapent",5
"GO:0099587","BP","GO:0099587","inorganic ion import across plasma membrane","5/41","340/22568",0.000361817225616866,0.00366272724361193,0.00202397701579845,"dasatinib/nifedipine/spironolactone/gabapentin/icosapent",5
"GO:0032928","BP","GO:0032928","regulation of superoxide anion generation","4/41","187/22568",0.000363767474414617,0.00367466804662902,0.00203057535338936,"vandetanib/lapatinib/pentoxifylline/erlotinib",4
"GO:0086004","BP","GO:0086004","regulation of cardiac muscle cell contraction","5/41","341/22568",0.000366713610532813,0.00369659724105804,0.00204269315046986,"papaverine/nifedipine/spironolactone/pentoxifylline/gabapentin",5
"GO:0086048","BP","GO:0086048","membrane depolarization during bundle of His cell action potential","3/41","77/22568",0.000370816301038357,0.0037259628400103,0.00205892021117665,"nifedipine/spironolactone/gabapentin",3
"GO:0016235","CC","GO:0016235","aggresome","4/41","188/22568",0.000371189670512771,0.0037259628400103,0.00205892021117665,"vorinostat/dasatinib/panobinostat/vandetanib",4
"GO:0001781","BP","GO:0001781","neutrophil apoptotic process","4/41","189/22568",0.000378719756727576,0.00377701631435898,0.00208713171910114,"pi-103/ly-294002/pentoxifylline/as-605240",4
"GO:0016072","BP","GO:0016072","rRNA metabolic process","4/41","189/22568",0.000378719756727576,0.00377701631435898,0.00208713171910114,"piceatannol/pi-103/ly-294002/ku-0063794",4
"GO:0002904","BP","GO:0002904","positive regulation of B cell apoptotic process","2/41","16/22568",0.000380236541713991,0.00377701631435898,0.00208713171910114,"fludarabine/pentoxifylline",2
"GO:0070375","BP","GO:0070375","ERK5 cascade","2/41","16/22568",0.000380236541713991,0.00377701631435898,0.00208713171910114,"dasatinib/vandetanib",2
"GO:0070413","BP","GO:0070413","trehalose metabolism in response to stress","2/41","16/22568",0.000380236541713991,0.00377701631435898,0.00208713171910114,"az-628/vemurafenib",2
"GO:0090342","BP","GO:0090342","regulation of cell aging","5/41","344/22568",0.000381704677554712,0.00377872516288565,0.0020880760073081,"bi-2536/piceatannol/pi-103/dasatinib/ly-294002",5
"GO:0043006","BP","GO:0043006","activation of phospholipase A2 activity by calcium-mediated signaling","3/41","78/22568",0.000385163680612925,0.00377872516288565,0.0020880760073081,"vandetanib/lapatinib/erlotinib",3
"GO:0043022","MF","GO:0043022","ribosome binding","3/41","78/22568",0.000385163680612925,0.00377872516288565,0.0020880760073081,"pi-103/ly-294002/ku-0063794",3
"GO:0070435","CC","GO:0070435","Shc-EGFR complex","3/41","78/22568",0.000385163680612925,0.00377872516288565,0.0020880760073081,"vandetanib/lapatinib/erlotinib",3
"GO:1900019","BP","GO:1900019","regulation of protein kinase C activity","3/41","78/22568",0.000385163680612925,0.00377872516288565,0.0020880760073081,"vandetanib/lapatinib/erlotinib",3
"GO:1900020","BP","GO:1900020","positive regulation of protein kinase C activity","3/41","78/22568",0.000385163680612925,0.00377872516288565,0.0020880760073081,"vandetanib/lapatinib/erlotinib",3
"GO:0070849","BP","GO:0070849","response to epidermal growth factor","5/41","345/22568",0.00038680346946508,0.00378702041562526,0.00209265985965869,"dasatinib/ly-294002/vandetanib/lapatinib/erlotinib",5
"GO:0006356","BP","GO:0006356","regulation of transcription by RNA polymerase I","4/41","191/22568",0.000394107250218277,0.00385062165787037,0.00212780510633379,"pi-103/ly-294002/ku-0063794/lapatinib",4
"GO:0002686","BP","GO:0002686","negative regulation of leukocyte migration","5/41","347/22568",0.000397155755472731,0.00385941361625112,0.00213266343197557,"fludarabine/dasatinib/ly-294002/pentoxifylline/gabapentin",5
"GO:0007263","BP","GO:0007263","nitric oxide mediated signal transduction","5/41","347/22568",0.000397155755472731,0.00385941361625112,0.00213266343197557,"papaverine/vandetanib/lapatinib/pentoxifylline/erlotinib",5
"GO:0044065","BP","GO:0044065","regulation of respiratory system process","3/41","79/22568",0.000399863742958903,0.00385941361625112,0.00213266343197557,"nifedipine/pentoxifylline/gabapentin",3
"GO:0060789","BP","GO:0060789","hair follicle placode formation","3/41","79/22568",0.000399863742958903,0.00385941361625112,0.00213266343197557,"entinostat/vorinostat/panobinostat",3
"GO:0061197","BP","GO:0061197","fungiform papilla morphogenesis","3/41","79/22568",0.000399863742958903,0.00385941361625112,0.00213266343197557,"entinostat/vorinostat/panobinostat",3
"GO:0061198","BP","GO:0061198","fungiform papilla formation","3/41","79/22568",0.000399863742958903,0.00385941361625112,0.00213266343197557,"entinostat/vorinostat/panobinostat",3
"GO:0035809","BP","GO:0035809","regulation of urine volume","4/41","192/22568",0.000401966486363298,0.00386406493342783,0.00213523369135682,"nifedipine/ranirestat/pentoxifylline/ebpc",4
"GO:0048536","BP","GO:0048536","spleen development","4/41","192/22568",0.000401966486363298,0.00386406493342783,0.00213523369135682,"pi-103/dasatinib/ly-294002/obatoclax",4
"GO:0001821","BP","GO:0001821","histamine secretion","4/41","193/22568",0.000409937270309527,0.00391750343049994,0.00216476313284647,"fludarabine/dasatinib/nifedipine/vandetanib",4
"GO:0051590","BP","GO:0051590","positive regulation of neurotransmitter transport","5/41","350/22568",0.000413076091328519,0.00391750343049994,0.00216476313284647,"tiagabine/rimonabant/nifedipine/spironolactone/pentoxifylline",5
"GO:0014745","BP","GO:0014745","negative regulation of muscle adaptation","3/41","80/22568",0.000414920141024008,0.00391750343049994,0.00216476313284647,"pi-103/ly-294002/ku-0063794",3
"GO:0034115","BP","GO:0034115","negative regulation of heterotypic cell-cell adhesion","3/41","80/22568",0.000414920141024008,0.00391750343049994,0.00216476313284647,"dasatinib/vandetanib/pentoxifylline",3
"GO:0045792","BP","GO:0045792","negative regulation of cell size","3/41","80/22568",0.000414920141024008,0.00391750343049994,0.00216476313284647,"pi-103/ly-294002/ku-0063794",3
"GO:0060788","BP","GO:0060788","ectodermal placode formation","3/41","80/22568",0.000414920141024008,0.00391750343049994,0.00216476313284647,"entinostat/vorinostat/panobinostat",3
"GO:0070586","BP","GO:0070586","cell-cell adhesion involved in gastrulation","3/41","80/22568",0.000414920141024008,0.00391750343049994,0.00216476313284647,"dasatinib/vandetanib/pentoxifylline",3
"GO:0070587","BP","GO:0070587","regulation of cell-cell adhesion involved in gastrulation","3/41","80/22568",0.000414920141024008,0.00391750343049994,0.00216476313284647,"dasatinib/vandetanib/pentoxifylline",3
"GO:0071697","BP","GO:0071697","ectodermal placode morphogenesis","3/41","80/22568",0.000414920141024008,0.00391750343049994,0.00216476313284647,"entinostat/vorinostat/panobinostat",3
"GO:0031519","CC","GO:0031519","PcG protein complex","4/41","194/22568",0.000418020519884506,0.00393120678266139,0.00217233543293038,"entinostat/vorinostat/piceatannol/panobinostat",4
"GO:0086013","BP","GO:0086013","membrane repolarization during cardiac muscle cell action potential","4/41","194/22568",0.000418020519884506,0.00393120678266139,0.00217233543293038,"thioridazine/flupirtine/nifedipine/spironolactone",4
"GO:0035097","CC","GO:0035097","histone methyltransferase complex","4/41","195/22568",0.000426217154225116,0.0039467946008032,0.00218094906521777,"entinostat/vorinostat/piceatannol/panobinostat",4
"GO:0046580","BP","GO:0046580","negative regulation of Ras protein signal transduction","4/41","195/22568",0.000426217154225116,0.0039467946008032,0.00218094906521777,"thioridazine/dasatinib/vandetanib/sgx-523",4
"GO:0070888","MF","GO:0070888","E-box binding","4/41","195/22568",0.000426217154225116,0.0039467946008032,0.00218094906521777,"entinostat/vorinostat/panobinostat/icosapent",4
"GO:2000273","BP","GO:2000273","positive regulation of signaling receptor activity","5/41","353/22568",0.000429475007983353,0.0039467946008032,0.00218094906521777,"dasatinib/vandetanib/pentoxifylline/gabapentin/erlotinib",5
"GO:0048070","BP","GO:0048070","regulation of developmental pigmentation","3/41","81/22568",0.000430336506062531,0.0039467946008032,0.00218094906521777,"fludarabine/dasatinib/obatoclax",3
"GO:0014028","BP","GO:0014028","notochord formation","2/41","17/22568",0.000430439008476859,0.0039467946008032,0.00218094906521777,"dasatinib/vandetanib",2
"GO:0048319","BP","GO:0048319","axial mesoderm morphogenesis","2/41","17/22568",0.000430439008476859,0.0039467946008032,0.00218094906521777,"dasatinib/vandetanib",2
"GO:0048320","BP","GO:0048320","axial mesoderm formation","2/41","17/22568",0.000430439008476859,0.0039467946008032,0.00218094906521777,"dasatinib/vandetanib",2
"GO:0060034","BP","GO:0060034","notochord cell differentiation","2/41","17/22568",0.000430439008476859,0.0039467946008032,0.00218094906521777,"dasatinib/vandetanib",2
"GO:0060035","BP","GO:0060035","notochord cell development","2/41","17/22568",0.000430439008476859,0.0039467946008032,0.00218094906521777,"dasatinib/vandetanib",2
"GO:0099545","BP","GO:0099545","trans-synaptic signaling by trans-synaptic complex","2/41","17/22568",0.000430439008476859,0.0039467946008032,0.00218094906521777,"dasatinib/vandetanib",2
"GO:0099557","BP","GO:0099557","trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission","2/41","17/22568",0.000430439008476859,0.0039467946008032,0.00218094906521777,"dasatinib/vandetanib",2
"GO:1901491","BP","GO:1901491","negative regulation of lymphangiogenesis","2/41","17/22568",0.000430439008476859,0.0039467946008032,0.00218094906521777,"dasatinib/vandetanib",2
"GO:0001047","MF","GO:0001047","core promoter binding","4/41","196/22568",0.000434528093751185,0.00395861641289225,0.00218748164991816,"entinostat/vorinostat/panobinostat/spironolactone",4
"GO:0030219","BP","GO:0030219","megakaryocyte differentiation","4/41","196/22568",0.000434528093751185,0.00395861641289225,0.00218748164991816,"entinostat/vorinostat/dasatinib/panobinostat",4
"GO:0051058","BP","GO:0051058","negative regulation of small GTPase mediated signal transduction","4/41","196/22568",0.000434528093751185,0.00395861641289225,0.00218748164991816,"thioridazine/dasatinib/vandetanib/sgx-523",4
"GO:0045123","BP","GO:0045123","cellular extravasation","5/41","354/22568",0.000435049286987319,0.00395861641289225,0.00218748164991816,"pi-103/dasatinib/ly-294002/pentoxifylline/as-605240",5
"GO:0071889","MF","GO:0071889","14-3-3 protein binding","4/41","197/22568",0.000442954260139242,0.00402286840446458,0.00222298649248827,"vorinostat/dasatinib/ly-294002/panobinostat",4
"GO:0036480","BP","GO:0036480","neuron intrinsic apoptotic signaling pathway in response to oxidative stress","3/41","82/22568",0.00044611644771024,0.0040285667096258,0.00222613530426382,"fludarabine/rucaparib/obatoclax",3
"GO:0043587","BP","GO:0043587","tongue morphogenesis","3/41","82/22568",0.00044611644771024,0.0040285667096258,0.00222613530426382,"entinostat/vorinostat/panobinostat",3
"GO:1903376","BP","GO:1903376","regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway","3/41","82/22568",0.00044611644771024,0.0040285667096258,0.00222613530426382,"fludarabine/rucaparib/obatoclax",3
"GO:0086012","BP","GO:0086012","membrane depolarization during cardiac muscle cell action potential","4/41","198/22568",0.000451496576296399,0.00406944362151462,0.00224872337174388,"nifedipine/spironolactone/gabapentin/icosapent",4
"GO:0002181","BP","GO:0002181","cytoplasmic translation","3/41","83/22568",0.0004622635540591,0.00414299365743193,0.00228936619669554,"pi-103/ly-294002/ku-0063794",3
"GO:0002339","BP","GO:0002339","B cell selection","3/41","83/22568",0.0004622635540591,0.00414299365743193,0.00228936619669554,"fludarabine/dasatinib/vandetanib",3
"GO:0071696","BP","GO:0071696","ectodermal placode development","3/41","83/22568",0.0004622635540591,0.00414299365743193,0.00228936619669554,"entinostat/vorinostat/panobinostat",3
"GO:0051608","BP","GO:0051608","histamine transport","4/41","200/22568",0.000468933355543554,0.00419488600231081,0.00231804125392617,"fludarabine/dasatinib/nifedipine/vandetanib",4
"GO:0014009","BP","GO:0014009","glial cell proliferation","5/41","361/22568",0.0004756168840361,0.00423086064008232,0.00233792038637541,"pi-103/dasatinib/ly-294002/ku-0063794/pentoxifylline",5
"GO:0044773","BP","GO:0044773","mitotic DNA damage checkpoint","5/41","361/22568",0.0004756168840361,0.00423086064008232,0.00233792038637541,"fludarabine/bi-2536/pi-103/dasatinib/ly-294002",5
"GO:1902041","BP","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","5/41","361/22568",0.0004756168840361,0.00423086064008232,0.00233792038637541,"az-628/vemurafenib/dasatinib/obatoclax/pentoxifylline",5
"GO:1905208","BP","GO:1905208","negative regulation of cardiocyte differentiation","4/41","201/22568",0.000477829670367419,0.00424262917748949,0.00234442353215652,"vandetanib/lapatinib/icosapent/erlotinib",4
"GO:0061196","BP","GO:0061196","fungiform papilla development","3/41","84/22568",0.000478781391731769,0.00424317783601687,0.00234472671395934,"entinostat/vorinostat/panobinostat",3
"GO:0048318","BP","GO:0048318","axial mesoderm development","2/41","18/22568",0.000483686882296246,0.00427077602738611,0.00235997712746102,"dasatinib/vandetanib",2
"GO:0070309","BP","GO:0070309","lens fiber cell morphogenesis","2/41","18/22568",0.000483686882296246,0.00427077602738611,0.00235997712746102,"dasatinib/vandetanib",2
"GO:0045746","BP","GO:0045746","negative regulation of Notch signaling pathway","4/41","202/22568",0.000486845838376793,0.00428255696763678,0.00236648712689749,"ly-294002/vandetanib/lapatinib/erlotinib",4
"GO:0033032","BP","GO:0033032","regulation of myeloid cell apoptotic process","5/41","363/22568",0.000487715694930111,0.00428255696763678,0.00236648712689749,"piceatannol/pi-103/ly-294002/obatoclax/as-605240",5
"GO:2001259","BP","GO:2001259","positive regulation of cation channel activity","5/41","363/22568",0.000487715694930111,0.00428255696763678,0.00236648712689749,"dasatinib/nifedipine/spironolactone/vandetanib/gabapentin",5
"GO:0035754","BP","GO:0035754","B cell chemotaxis","3/41","85/22568",0.000495673505955902,0.00433646105761054,0.00239627384916972,"pi-103/ly-294002/as-605240",3
"GO:0048408","MF","GO:0048408","epidermal growth factor binding","3/41","85/22568",0.000495673505955902,0.00433646105761054,0.00239627384916972,"vandetanib/lapatinib/erlotinib",3
"GO:0003084","BP","GO:0003084","positive regulation of systemic arterial blood pressure","4/41","204/22568",0.000505241449719716,0.00441207185396265,0.00243805542442346,"thioridazine/spironolactone/pentoxifylline/gabapentin",4
"GO:0001541","BP","GO:0001541","ovarian follicle development","5/41","366/22568",0.00050629800046215,0.00441321547752016,0.00243868737642021,"fludarabine/dasatinib/vandetanib/obatoclax/pentoxifylline",5
