LV	Sample	Value	X	V1	V3	disease
309,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	SRR6078280	-0.012608634853026506	7	1593366	C288	control
310,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	0.030988285209162848	7	1593366	C288	control
311,REACTOME_CELL_CYCLE_MITOTIC	SRR6078280	0.012951464621168692	7	1593366	C288	control
312,KEGG_AXON_GUIDANCE	SRR6078280	-0.005662869744292883	7	1593366	C288	control
313,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	8.802759472645262e-4	7	1593366	C288	control
314,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	0.002918567788308068	7	1593366	C288	control
LV 315	SRR6078280	0.005037144271042543	7	1593366	C288	control
316,REACTOME_METABOLISM_OF_PROTEINS	SRR6078280	-0.005620570237263527	7	1593366	C288	control
317,DMAP_TCELLA1	SRR6078280	-0.007569782473726704	7	1593366	C288	control
318,REACTOME_METABOLISM_OF_NUCLEOTIDES	SRR6078280	-0.00359042046938349	7	1593366	C288	control
319,REACTOME_NEURONAL_SYSTEM	SRR6078280	0.006053256605102468	7	1593366	C288	control
320,REACTOME_PEPTIDE_CHAIN_ELONGATION	SRR6078280	-0.008701307824425221	7	1593366	C288	control
LV 321	SRR6078280	0.0066355012720149395	7	1593366	C288	control
322,REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	SRR6078280	0.015670366336081168	7	1593366	C288	control
LV 323	SRR6078280	0.014297239099046916	7	1593366	C288	control
LV 324	SRR6078280	-0.007268458733766156	7	1593366	C288	control
LV 325	SRR6078280	0.016477333213356544	7	1593366	C288	control
LV 326	SRR6078280	0.002390629091715157	7	1593366	C288	control
LV 327	SRR6078280	0.022041390987220643	7	1593366	C288	control
328,REACTOME_MITOTIC_M_M_G1_PHASES	SRR6078280	-0.001146195070924996	7	1593366	C288	control
329,DMAP_GRAN3	SRR6078280	-0.0016148598693229116	7	1593366	C288	control
330,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078280	-0.01719118150037639	7	1593366	C288	control
331,REACTOME_METABOLISM_OF_PROTEINS	SRR6078280	-0.026535105133172834	7	1593366	C288	control
332,REACTOME_METABOLISM_OF_RNA	SRR6078280	0.0010373225958948459	7	1593366	C288	control
333,REACTOME_METABOLISM_OF_RNA	SRR6078280	0.0043892052265661835	7	1593366	C288	control
334,DMAP_ERY2	SRR6078280	-0.01835200749174824	7	1593366	C288	control
LV 335	SRR6078280	-0.010363564354354654	7	1593366	C288	control
LV 336	SRR6078280	-0.011770506843779676	7	1593366	C288	control
337,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	SRR6078280	0.005501530073953137	7	1593366	C288	control
LV 338	SRR6078280	0.003938632019224572	7	1593366	C288	control
LV 339	SRR6078280	-0.003131558687843237	7	1593366	C288	control
340,REACTOME_GPCR_LIGAND_BINDING	SRR6078280	0.012847070066593198	7	1593366	C288	control
341,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	SRR6078280	0.005981887388361431	7	1593366	C288	control
342,KEGG_PARKINSONS_DISEASE	SRR6078280	-0.0028258255035188105	7	1593366	C288	control
343,SVM Dendritic cells activated	SRR6078280	0.012385842879500753	7	1593366	C288	control
344,REACTOME_GPCR_DOWNSTREAM_SIGNALING	SRR6078280	-0.0059863236113020515	7	1593366	C288	control
345,REACTOME_ION_CHANNEL_TRANSPORT	SRR6078280	-0.002012789132425093	7	1593366	C288	control
346,REACTOME_IMMUNE_SYSTEM	SRR6078280	0.040440636203257496	7	1593366	C288	control
347,REACTOME_METABOLISM_OF_MRNA	SRR6078280	-0.008213886897442183	7	1593366	C288	control
348,REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	SRR6078280	-0.02141377404340414	7	1593366	C288	control
LV 349	SRR6078280	-0.004903489252136682	7	1593366	C288	control
350,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	SRR6078280	0.017954874454770273	7	1593366	C288	control
351,KEGG_CELL_CYCLE	SRR6078280	-0.009071862557672847	7	1593366	C288	control
352,REACTOME_RNA_POL_II_TRANSCRIPTION	SRR6078280	-0.006369287397308965	7	1593366	C288	control
353,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	SRR6078280	-0.027967321640770433	7	1593366	C288	control
354,REACTOME_METABOLISM_OF_RNA	SRR6078280	-0.01935782550439763	7	1593366	C288	control
355,KEGG_TIGHT_JUNCTION	SRR6078280	0.02675065428701919	7	1593366	C288	control
356,REACTOME_DNA_REPAIR	SRR6078280	0.0017144752819188897	7	1593366	C288	control
LV 357	SRR6078280	-0.011201598434221723	7	1593366	C288	control
358,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	SRR6078280	0.018835643638014727	7	1593366	C288	control
359,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	SRR6078280	-0.02679632563463307	7	1593366	C288	control
LV 360	SRR6078280	0.02333493031024252	7	1593366	C288	control
LV 361	SRR6078280	-0.01412082284281113	7	1593366	C288	control
362,REACTOME_AXON_GUIDANCE	SRR6078280	0.006231002497126241	7	1593366	C288	control
LV 363	SRR6078280	0.04128023814285497	7	1593366	C288	control
364,REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	SRR6078280	-0.01042984038611639	7	1593366	C288	control
365,IRIS_Bcell-Memory_IgM	SRR6078280	0.0051500082326591985	7	1593366	C288	control
LV 366	SRR6078280	-0.01901098459535088	7	1593366	C288	control
367,REACTOME_APOPTOSIS	SRR6078280	-0.006014529859585894	7	1593366	C288	control
368,ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	SRR6078280	0.002694095554011644	7	1593366	C288	control
369,REACTOME_CELL_CYCLE	SRR6078280	-0.011459006101224752	7	1593366	C288	control
370,KEGG_MAPK_SIGNALING_PATHWAY	SRR6078280	-0.018015274200181047	7	1593366	C288	control
LV 371	SRR6078280	-0.015805222429930297	7	1593366	C288	control
LV 372	SRR6078280	0.003406331904803628	7	1593366	C288	control
LV 373	SRR6078280	-0.006258225807791131	7	1593366	C288	control
374,REACTOME_DEVELOPMENTAL_BIOLOGY	SRR6078280	0.006789113271767373	7	1593366	C288	control
375,REACTOME_METABOLISM_OF_RNA	SRR6078280	-0.021927541488160843	7	1593366	C288	control
376,REACTOME_METABOLISM_OF_PROTEINS	SRR6078280	0.03183622483801786	7	1593366	C288	control
LV 377	SRR6078280	-0.022442961713480883	7	1593366	C288	control
378,MIPS_SPLICEOSOME	SRR6078280	0.001270024440799833	7	1593366	C288	control
379,REACTOME_TRANSCRIPTION	SRR6078280	0.004000156226827072	7	1593366	C288	control
380,REACTOME_IMMUNE_SYSTEM	SRR6078280	-0.004735547712865216	7	1593366	C288	control
LV 381	SRR6078280	-0.017642466923054552	7	1593366	C288	control
382,MIPS_60S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC	SRR6078280	0.005118656048481509	7	1593366	C288	control
383,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	-0.013737651982721946	7	1593366	C288	control
384,REACTOME_HIV_INFECTION	SRR6078280	-0.0038478705268039514	7	1593366	C288	control
385,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	SRR6078280	-0.00824817401980101	7	1593366	C288	control
LV 386	SRR6078280	-0.00783242456302621	7	1593366	C288	control
LV 387	SRR6078280	-0.014638783737117033	7	1593366	C288	control
LV 388	SRR6078280	0.01524723057853277	7	1593366	C288	control
389,KEGG_CELL_CYCLE	SRR6078280	0.0076912052357815735	7	1593366	C288	control
LV 390	SRR6078280	-0.004196074517086133	7	1593366	C288	control
LV 391	SRR6078280	2.200869130780836e-4	7	1593366	C288	control
392,REACTOME_SIGNALLING_TO_ERKS	SRR6078280	0.0407996345983552	7	1593366	C288	control
393,KEGG_MELANOGENESIS	SRR6078280	-0.016451486089494684	7	1593366	C288	control
394,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078280	-0.0024805042379145185	7	1593366	C288	control
395,REACTOME_MRNA_SPLICING_MINOR_PATHWAY	SRR6078280	0.014061248349827372	7	1593366	C288	control
LV 396	SRR6078280	-9.272768677538493e-4	7	1593366	C288	control
LV 397	SRR6078280	0.0013036717440406975	7	1593366	C288	control
LV 398	SRR6078280	0.015569141658768573	7	1593366	C288	control
399,REACTOME_METABOLISM_OF_MRNA	SRR6078280	-0.006554084848466297	7	1593366	C288	control
400,REACTOME_METABOLISM_OF_PROTEINS	SRR6078280	0.005819316037373361	7	1593366	C288	control
401,REACTOME_HIV_LIFE_CYCLE	SRR6078280	-0.0018365777935258414	7	1593366	C288	control
LV 402	SRR6078280	-0.003915401895314722	7	1593366	C288	control
403,PID_PDGFRBPATHWAY	SRR6078280	0.0022036744272405794	7	1593366	C288	control
404,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078280	-5.919596629692203e-4	7	1593366	C288	control
405,PID_PDGFRBPATHWAY	SRR6078280	0.020701977076946855	7	1593366	C288	control
406,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	-0.022652162983895923	7	1593366	C288	control
LV 407	SRR6078280	-0.023117055749497923	7	1593366	C288	control
408,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	SRR6078280	0.01132278332346325	7	1593366	C288	control
LV 409	SRR6078280	0.018664091439004105	7	1593366	C288	control
LV 410	SRR6078280	0.02348518679114866	7	1593366	C288	control
411,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	0.009143885539357204	7	1593366	C288	control
LV 412	SRR6078280	-0.015327265564617021	7	1593366	C288	control
LV 413	SRR6078280	-0.02419472140120492	7	1593366	C288	control
414,REACTOME_PHOSPHOLIPID_METABOLISM	SRR6078280	0.01673497682324747	7	1593366	C288	control
415,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SRR6078280	-0.0026911801496901228	7	1593366	C288	control
LV 416	SRR6078280	0.015770833242349076	7	1593366	C288	control
417,REACTOME_METABOLISM_OF_PROTEINS	SRR6078280	0.0056660624574059884	7	1593366	C288	control
418,IRIS_PlasmaCell-FromBoneMarrow	SRR6078280	0.00144509312003934	7	1593366	C288	control
419,REACTOME_PROTEIN_FOLDING	SRR6078280	-0.0028170438329678917	7	1593366	C288	control
LV 420	SRR6078280	0.010770020671100177	7	1593366	C288	control
421,REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	SRR6078280	0.0018453564336295945	7	1593366	C288	control
422,SVM B cells memory	SRR6078280	0.0015565056551571808	7	1593366	C288	control
LV 423	SRR6078280	-0.01958533840103139	7	1593366	C288	control
LV 424	SRR6078280	7.092350045507685e-4	7	1593366	C288	control
LV 425	SRR6078280	0.0033890325281182377	7	1593366	C288	control
426,IRIS_Monocyte-Day7	SRR6078280	0.014583150132317384	7	1593366	C288	control
LV 427	SRR6078280	-0.002049187053280714	7	1593366	C288	control
LV 428	SRR6078280	-0.0037033170310836593	7	1593366	C288	control
429,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	SRR6078280	-0.002223453291850014	7	1593366	C288	control
430,REACTOME_CELL_CYCLE_MITOTIC	SRR6078280	0.009703273229134281	7	1593366	C288	control
431,REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	SRR6078280	0.013845640101714206	7	1593366	C288	control
LV 432	SRR6078280	0.009770406142595297	7	1593366	C288	control
LV 433	SRR6078280	0.010288345899046496	7	1593366	C288	control
LV 434	SRR6078280	0.002205057289885087	7	1593366	C288	control
LV 435	SRR6078280	0.013651917481879832	7	1593366	C288	control
436,REACTOME_IMMUNE_SYSTEM	SRR6078280	0.007732395979461455	7	1593366	C288	control
LV 437	SRR6078280	-0.0026465904109202708	7	1593366	C288	control
LV 438	SRR6078280	-0.006825181535075713	7	1593366	C288	control
439,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	-0.01801614937894922	7	1593366	C288	control
LV 440	SRR6078280	0.012460371205019593	7	1593366	C288	control
441,KEGG_OXIDATIVE_PHOSPHORYLATION	SRR6078280	-0.030129428622208305	7	1593366	C288	control
LV 442	SRR6078280	0.003701059007870402	7	1593366	C288	control
443,REACTOME_REGULATION_OF_APOPTOSIS	SRR6078280	0.003636819080229396	7	1593366	C288	control
LV 444	SRR6078280	-0.011928404566396234	7	1593366	C288	control
445,REACTOME_DEVELOPMENTAL_BIOLOGY	SRR6078280	-0.013804097542353868	7	1593366	C288	control
LV 446	SRR6078280	-0.006176857785019222	7	1593366	C288	control
LV 447	SRR6078280	-0.003986092757906079	7	1593366	C288	control
448,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078280	0.016262093025784352	7	1593366	C288	control
LV 449	SRR6078280	0.005844248272670225	7	1593366	C288	control
LV 450	SRR6078280	0.001224715101646386	7	1593366	C288	control
LV 451	SRR6078280	5.922741496354307e-4	7	1593366	C288	control
452,IRIS_Monocyte-Day1	SRR6078280	-0.011115119307032776	7	1593366	C288	control
453,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	SRR6078280	0.03608565080245296	7	1593366	C288	control
454,SVM Macrophages M0	SRR6078280	-0.022572092351395828	7	1593366	C288	control
LV 455	SRR6078280	-0.015241602446233163	7	1593366	C288	control
456,PID_CDC42_PATHWAY	SRR6078280	-0.008510970207454983	7	1593366	C288	control
LV 457	SRR6078280	0.008436190583283537	7	1593366	C288	control
458,KEGG_P53_SIGNALING_PATHWAY	SRR6078280	0.003455419797025584	7	1593366	C288	control
LV 459	SRR6078280	8.335911909244461e-4	7	1593366	C288	control
LV 460	SRR6078280	-0.021608648242406953	7	1593366	C288	control
LV 461	SRR6078280	0.015945288593100904	7	1593366	C288	control
LV 462	SRR6078280	0.02314111144070648	7	1593366	C288	control
LV 463	SRR6078280	0.019083248186443243	7	1593366	C288	control
464,KEGG_PYRIMIDINE_METABOLISM	SRR6078280	3.202217775320557e-4	7	1593366	C288	control
465,PID_FOXM1PATHWAY	SRR6078280	0.0014773990627046057	7	1593366	C288	control
LV 466	SRR6078280	0.029211063844109535	7	1593366	C288	control
LV 467	SRR6078280	-0.013136690280552215	7	1593366	C288	control
LV 468	SRR6078280	-0.010749911235625045	7	1593366	C288	control
469,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	-0.01813770723179678	7	1593366	C288	control
LV 470	SRR6078280	0.030119385826798264	7	1593366	C288	control
LV 471	SRR6078280	-0.008599407152159535	7	1593366	C288	control
472,REACTOME_DIABETES_PATHWAYS	SRR6078280	-0.010492444550470575	7	1593366	C288	control
473,REACTOME_TRANSCRIPTION	SRR6078280	0.003710371288425198	7	1593366	C288	control
LV 474	SRR6078280	-0.001988196171439963	7	1593366	C288	control
475,REACTOME_NUCLEOTIDE_EXCISION_REPAIR	SRR6078280	0.00827336255571753	7	1593366	C288	control
476,DMAP_ERY2	SRR6078280	-0.005450070487093549	7	1593366	C288	control
LV 477	SRR6078280	-0.005957362085892231	7	1593366	C288	control
478,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	SRR6078280	0.002331123225673978	7	1593366	C288	control
LV 479	SRR6078280	0.011246486392764755	7	1593366	C288	control
LV 480	SRR6078280	-0.005024957098181415	7	1593366	C288	control
481,REACTOME_CELL_CYCLE	SRR6078280	0.003698745661580288	7	1593366	C288	control
LV 482	SRR6078280	0.01843567181415823	7	1593366	C288	control
LV 483	SRR6078280	0.0033225128486663808	7	1593366	C288	control
484,REACTOME_METABOLISM_OF_RNA	SRR6078280	0.00686422643105567	7	1593366	C288	control
485,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	SRR6078280	0.020611484442829096	7	1593366	C288	control
LV 486	SRR6078280	0.01726663336864667	7	1593366	C288	control
LV 487	SRR6078280	-0.011430445293185236	7	1593366	C288	control
488,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	-0.019965810706397757	7	1593366	C288	control
LV 489	SRR6078280	0.0097104091444693	7	1593366	C288	control
LV 490	SRR6078280	0.03504052995062849	7	1593366	C288	control
LV 491	SRR6078280	-0.010945148604792935	7	1593366	C288	control
LV 492	SRR6078280	0.009647520283983975	7	1593366	C288	control
493,MIPS_55S_RIBOSOME_MITOCHONDRIAL	SRR6078280	0.015157850845137795	7	1593366	C288	control
LV 494	SRR6078280	0.02501428046040787	7	1593366	C288	control
495,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	0.02276375526724339	7	1593366	C288	control
496,IRIS_Monocyte-Day0	SRR6078280	0.018191355099436545	7	1593366	C288	control
LV 497	SRR6078280	5.731199342300011e-4	7	1593366	C288	control
498,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	SRR6078280	-0.019575768215310874	7	1593366	C288	control
499,REACTOME_METABOLISM_OF_PROTEINS	SRR6078280	0.008480516470298039	7	1593366	C288	control
500,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	SRR6078280	-0.008298039098552958	7	1593366	C288	control
LV 501	SRR6078280	0.024797218727458343	7	1593366	C288	control
LV 502	SRR6078280	-0.01565229562335434	7	1593366	C288	control
503,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	0.01025117085452381	7	1593366	C288	control
504,DMAP_HSC3	SRR6078280	-0.025404546171700917	7	1593366	C288	control
505,REACTOME_IMMUNE_SYSTEM	SRR6078280	0.0015429617948266533	7	1593366	C288	control
LV 506	SRR6078280	-0.028780850843981163	7	1593366	C288	control
LV 507	SRR6078280	0.015221090528085261	7	1593366	C288	control
LV 508	SRR6078280	-0.001948901555623572	7	1593366	C288	control
509,PID_AR_TF_PATHWAY	SRR6078280	0.02388383429888716	7	1593366	C288	control
510,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	SRR6078280	-0.004928807873383537	7	1593366	C288	control
511,REACTOME_NEURONAL_SYSTEM	SRR6078280	0.022750327540945546	7	1593366	C288	control
LV 512	SRR6078280	-0.025533351885555663	7	1593366	C288	control
513,IRIS_Monocyte-Day1	SRR6078280	-0.06658717388570001	7	1593366	C288	control
LV 514	SRR6078280	0.02381339682487298	7	1593366	C288	control
515,REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	SRR6078280	0.011426742253155271	7	1593366	C288	control
516,REACTOME_IMMUNE_SYSTEM	SRR6078280	0.020056967099601652	7	1593366	C288	control
517,REACTOME_CELL_CYCLE	SRR6078280	2.3200063201048973e-4	7	1593366	C288	control
518,REACTOME_MRNA_SPLICING	SRR6078280	0.00935054578722682	7	1593366	C288	control
LV 519	SRR6078280	-0.014052400346869862	7	1593366	C288	control
520,REACTOME_METABOLISM_OF_MRNA	SRR6078280	0.004917818298531024	7	1593366	C288	control
LV 521	SRR6078280	-0.010841518259839096	7	1593366	C288	control
522,KEGG_WNT_SIGNALING_PATHWAY	SRR6078280	-0.03403888496370588	7	1593366	C288	control
LV 523	SRR6078280	0.005519307289735452	7	1593366	C288	control
524,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	SRR6078280	0.008949537381884608	7	1593366	C288	control
525,KEGG_LYSOSOME	SRR6078280	0.034745698681715766	7	1593366	C288	control
526,REACTOME_MITOTIC_M_M_G1_PHASES	SRR6078280	0.012899211989655133	7	1593366	C288	control
527,REACTOME_CELL_CYCLE	SRR6078280	-0.016285434462838682	7	1593366	C288	control
528,REACTOME_IMMUNE_SYSTEM	SRR6078280	-0.004120518984564371	7	1593366	C288	control
LV 529	SRR6078280	0.022275301462726705	7	1593366	C288	control
530,REACTOME_METABOLISM_OF_PROTEINS	SRR6078280	-0.01536304845716285	7	1593366	C288	control
LV 531	SRR6078280	-0.021927097845508232	7	1593366	C288	control
LV 532	SRR6078280	0.011625755064592642	7	1593366	C288	control
LV 533	SRR6078280	0.007690666742210508	7	1593366	C288	control
534,REACTOME_CELL_CYCLE_MITOTIC	SRR6078280	0.01561880099329744	7	1593366	C288	control
LV 535	SRR6078280	-0.004637369890959061	7	1593366	C288	control
536,Custom_Treg	SRR6078280	7.159283762292936e-4	7	1593366	C288	control
537,MIPS_SPLICEOSOME	SRR6078280	-0.04953565113929897	7	1593366	C288	control
538,REACTOME_CELL_CYCLE	SRR6078280	-0.01661409298886679	7	1593366	C288	control
539,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078280	0.005641765638883692	7	1593366	C288	control
LV 540	SRR6078280	0.03324006955957441	7	1593366	C288	control
LV 541	SRR6078280	0.0030020148754047057	7	1593366	C288	control
542,REACTOME_CELL_CYCLE_CHECKPOINTS	SRR6078280	-0.04368196250847527	7	1593366	C288	control
LV 543	SRR6078280	0.0044792682498179985	7	1593366	C288	control
544,REACTOME_TRNA_AMINOACYLATION	SRR6078280	-0.0013578535416526672	7	1593366	C288	control
545,REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	SRR6078280	-0.01931778677945719	7	1593366	C288	control
LV 546	SRR6078280	-0.0022842276805665244	7	1593366	C288	control
547,REACTOME_MEIOTIC_SYNAPSIS	SRR6078280	-0.009001889586053588	7	1593366	C288	control
548,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	0.002265266340308789	7	1593366	C288	control
549,SIG_BCR_SIGNALING_PATHWAY	SRR6078280	0.009183684150208066	7	1593366	C288	control
550,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078280	-0.0025594462180412725	7	1593366	C288	control
551,REACTOME_RNA_POL_I_PROMOTER_OPENING	SRR6078280	-0.00937252979407233	7	1593366	C288	control
552,REACTOME_METABOLISM_OF_RNA	SRR6078280	0.007040478886205455	7	1593366	C288	control
LV 553	SRR6078280	0.022850442509635548	7	1593366	C288	control
LV 554	SRR6078280	-0.0038835096736686953	7	1593366	C288	control
555,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	SRR6078280	-6.652099260417882e-4	7	1593366	C288	control
556,IRIS_Monocyte-Day7	SRR6078280	-0.021831714474751324	7	1593366	C288	control
LV 557	SRR6078280	-0.0034936214671501802	7	1593366	C288	control
558,PID_AURORA_B_PATHWAY	SRR6078280	-0.09747594300563182	7	1593366	C288	control
LV 559	SRR6078280	0.009355064717236603	7	1593366	C288	control
560,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	SRR6078280	0.011567655839394324	7	1593366	C288	control
LV 561	SRR6078280	-0.01947919357906168	7	1593366	C288	control
LV 562	SRR6078280	0.018751055519235383	7	1593366	C288	control
LV 563	SRR6078280	-0.012766377633605585	7	1593366	C288	control
564,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	SRR6078280	0.0029743599773259734	7	1593366	C288	control
565,PID_TGFBRPATHWAY	SRR6078280	-0.01142340833240708	7	1593366	C288	control
566,KEGG_PURINE_METABOLISM	SRR6078280	0.004049383005993164	7	1593366	C288	control
LV 567	SRR6078280	-0.009843437773022453	7	1593366	C288	control
568,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	SRR6078280	0.07119251653806687	7	1593366	C288	control
LV 569	SRR6078280	0.005588807740020142	7	1593366	C288	control
LV 570	SRR6078280	-0.00411049810225435	7	1593366	C288	control
LV 571	SRR6078280	-0.014096296451149825	7	1593366	C288	control
572,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	SRR6078280	0.003294488004741279	7	1593366	C288	control
573,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	SRR6078280	0.06311497896820165	7	1593366	C288	control
LV 574	SRR6078280	-0.010429869731801393	7	1593366	C288	control
575,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SRR6078280	-0.01608336882995869	7	1593366	C288	control
576,IRIS_PlasmaCell-FromBoneMarrow	SRR6078280	-0.013670457619443185	7	1593366	C288	control
LV 577	SRR6078280	0.0034466444126322786	7	1593366	C288	control
578,KEGG_CALCIUM_SIGNALING_PATHWAY	SRR6078280	0.012836010265021014	7	1593366	C288	control
579,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	SRR6078280	8.507155699859134e-4	7	1593366	C288	control
